Starting Coordinate; End Coordinate; True Distance(m) 
[20.950895594, 32.701937803];[20.950895856, 32.701937463];0.045163499688270346
[20.950896117, 32.701937123];[20.951938613, 32.700578483];180.24505981367668
[20.951938613, 32.700578483];[20.951938874, 32.700578143];0.04511233792654564
[20.945157776, 32.708636855];[20.946226084, 32.707232553];185.82918660333124
[20.946226084, 32.707232553];[20.946226344, 32.707232211];0.045247621080218584
[20.946226603, 32.70723187];[20.947258085, 32.705875786];179.44176318609482
[20.947258085, 32.705875786];[20.947258345, 32.705875444];0.04524775936538038
[20.947258605, 32.705875103];[20.948313269, 32.70448835];183.4931337466273
[20.948313269, 32.70448835];[20.948313529, 32.704488008];0.04524789964613323
[20.948313788, 32.704487667];[20.949394615, 32.703066311];188.06453064386787
[20.949394615, 32.703066311];[20.949394875, 32.703065969];0.04524804370295621
[20.949395135, 32.703065628];[20.950445905, 32.701683601];182.85369288791804
[20.950445905, 32.701683601];[20.950446165, 32.70168326];0.045154601779252984
[20.947903522, 32.704254936];[20.946862883, 32.70565335];183.88014262364572
[20.946862883, 32.70565335];[20.946862626, 32.705653695];0.04537797778094199
[20.94686237, 32.705654039];[20.945847013, 32.707018289];179.39440078046653
[20.945847013, 32.707018289];[20.945846757, 32.707018634];0.04532776764281865
[20.9458465, 32.707018978];[20.944797926, 32.708427663];185.24420863262668
[20.944797926, 32.708427663];[20.944797669, 32.708428007];0.045283567504185857
[20.947220644, 32.711898701];[20.947220905, 32.711898361];0.04511094020182392
[20.947220905, 32.711898361];[20.948352561, 32.710425371];195.48263123208514
[20.948352561, 32.710425371];[20.948352822, 32.71042503];0.04520448931728065
[20.948353084, 32.71042469];[20.949423295, 32.709031475];184.88817707910016
[20.949423295, 32.709031475];[20.949423557, 32.709031135];0.045162527708557686
[20.949423818, 32.709030794];[20.950466259, 32.707673541];180.10890971635237
[20.950466259, 32.707673541];[20.950466521, 32.707673201];0.04516266915014947
[20.950466782, 32.707672861];[20.95151269, 32.706310907];180.72593843481235
[20.95151269, 32.706310907];[20.951512951, 32.706310567];0.04511151365997559
[20.951513212, 32.706310227];[20.952600206, 32.704894573];187.84448582136022
[20.952600206, 32.704894573];[20.952600467, 32.704894233];0.045111660136433605
[20.952600728, 32.704893893];[20.953667323, 32.703504608];184.33836646371742
[20.953667323, 32.703504608];[20.953667584, 32.703504268];0.045111803348299596
[20.953667846, 32.703503928];[20.954733795, 32.702115287];184.2457340568354
[20.954733795, 32.702115287];[20.954734057, 32.702114947];0.04516324516703313
[20.954734059, 32.702114944];[20.954734356, 32.702114638];0.04405572778189127
[20.955166809, 32.702352871];[20.955166808, 32.702352873];0.0002416621151781375
[20.955166546, 32.702353213];[20.954095186, 32.703745494];184.86261609561708
[20.954095186, 32.703745494];[20.954094925, 32.703745834];0.04511174234589762
[20.954094663, 32.703746174];[20.953025099, 32.705135925];184.53384440182572
[20.953025099, 32.705135925];[20.953024837, 32.705136265];0.04516289437730405
[20.953024575, 32.705136605];[20.951935887, 32.706551003];187.8138974509434
[20.951935887, 32.706551003];[20.951935626, 32.706551343];0.045111453578766274
[20.951935364, 32.706551683];[20.950889779, 32.707909893];180.35977038051627
[20.950889779, 32.707909893];[20.950889517, 32.707910233];0.045162607756221725
[20.950889256, 32.707910573];[20.949844514, 32.709267499];180.19617157400765
[20.949844514, 32.709267499];[20.949844253, 32.709267839];0.045111175355555026
[20.949843991, 32.709268179];[20.948772658, 32.710659448];184.7639083758528
[20.948772658, 32.710659448];[20.948772397, 32.710659788];0.0451110322693183
[20.948772135, 32.710660128];[20.947639135, 32.712131268];195.37870564948304
[20.947639135, 32.712131268];[20.947638873, 32.712131608];0.045162171416622696
[20.947638611, 32.712131948];[20.946617669, 32.713457399];176.03694298177933
[20.946617669, 32.713457399];[20.946617407, 32.713457738];0.04506882245976183
[20.946617407, 32.713457738];[20.946617146, 32.713458078];0.04511074332486732
[20.946617407, 32.713457738];[20.94661777, 32.713457949];0.04144878680043282
[20.946617146, 32.713458078];[20.945620977, 32.714751195];171.74886460208916
[20.945620977, 32.714751195];[20.945620715, 32.714751534];0.04506868856656998
[20.945620715, 32.714751534];[20.945620353, 32.714751324];0.041307864944939945
[20.945620353, 32.714751324];[20.945233732, 32.714527287];44.10193991339789
[20.945233732, 32.714527287];[20.945233007, 32.714526866];0.08275647297397458
[20.945233007, 32.714526866];[20.944869883, 32.714316444];41.42177868577262
[20.944869883, 32.714316444];[20.944869157, 32.714316024];0.08277131331080281
[20.944869157, 32.714316024];[20.944449766, 32.714072996];47.84033339098206
[20.944449766, 32.714072996];[20.944449041, 32.714072576];0.08269388138916751
[20.944449041, 32.714072576];[20.944080532, 32.713859033];42.03627106608582
[20.944080532, 32.713859033];[20.944079807, 32.713858612];0.08275701832965064
[20.944079807, 32.713858612];[20.943665038, 32.713618262];47.31333289335429
[20.943665038, 32.713618262];[20.943664313, 32.713617842];0.08269425379435758
[20.943664313, 32.713617842];[20.943246073, 32.71337548];47.709428802437785
[20.943246073, 32.71337548];[20.94324571, 32.71337527];0.041386042770291745
[20.94324571, 32.71337527];[20.943245971, 32.713374929];0.04520435807000934
[20.943245971, 32.713374929];[20.944238435, 32.712078259];171.89204444801584
[20.944238435, 32.712078259];[20.944238701, 32.712077911];0.04611416171977472
[20.944238701, 32.712077911];[20.944238962, 32.71207757];0.04520449102992459
[20.944238701, 32.712077911];[20.944239064, 32.712078121];0.04138639764744211
[20.944238962, 32.71207757];[20.945225583, 32.710788365];170.89634276172282
[20.945225583, 32.710788365];[20.945225844, 32.710788024];0.04520462129805545
[20.944238656, 32.712077885];[20.944238295, 32.712077673];0.041357818555482005
[20.944238656, 32.712077885];[20.944238701, 32.712077911];0.0051284684391590335
[20.944238295, 32.712077673];[20.943825637, 32.711835935];47.23807871187988
[20.943825637, 32.711835935];[20.943825275, 32.711835723];0.04143522831728531
[20.943825275, 32.711835723];[20.943825553, 32.711835398];0.04463830852693873
[20.943825553, 32.711835398];[20.944886587, 32.710599603];169.95332534249783
[20.944886587, 32.710599603];[20.944886865, 32.710599279];0.04454831975309248
[20.943664676, 32.713618051];[20.943664929, 32.713617706];0.04517759538392834
[20.943664929, 32.713617706];[20.944628918, 32.71230476];171.98755917659813
[20.944628918, 32.71230476];[20.944629172, 32.712304414];0.04532189668675638
[20.944629172, 32.712304414];[20.944629427, 32.712304068];0.045371582578234135
[20.944629172, 32.712304414];[20.944629535, 32.712304624];0.04138630554874275
[20.944629427, 32.712304068];[20.945592254, 32.710992531];171.79714014004455
[20.945592254, 32.710992531];[20.945592508, 32.710992185];0.04532202230698257
[20.94408017, 32.713858822];[20.944080428, 32.71385848];0.04514531405174475
[20.944080428, 32.71385848];[20.945062779, 32.712556431];171.8809566521572
[20.945062779, 32.712556431];[20.945063037, 32.712556088];0.04523932136142318
[20.945063037, 32.712556088];[20.945063296, 32.712555746];0.04519610908480224
[20.945063037, 32.712556088];[20.9450634, 32.712556299];0.0414491571603353
[20.945063296, 32.712555746];[20.946050185, 32.711247509];172.6917119882811
[20.946050185, 32.711247509];[20.946050443, 32.711247166];0.04523945207894114
[20.944449404, 32.714072785];[20.944449663, 32.714072444];0.04510223098560533
[20.944449663, 32.714072444];[20.94543496, 32.712772324];171.84916150080036
[20.94543496, 32.712772324];[20.945435219, 32.712771982];0.04519605441681129
[20.945435219, 32.712771982];[20.945435478, 32.71277164];0.04519605528566422
[20.945435219, 32.712771982];[20.945435582, 32.712772192];0.04138611458896802
[20.945435478, 32.71277164];[20.946430098, 32.711459046];173.49185331005367
[20.946430098, 32.711459046];[20.946430357, 32.711458704];0.045196187049317306
[20.94486952, 32.714316233];[20.944869782, 32.714315895];0.04497566601386668
[20.944869782, 32.714315895];[20.945868236, 32.713023656];171.78488409405324
[20.945868236, 32.713023656];[20.945868499, 32.713023316];0.045213570761128655
[20.945868499, 32.713023316];[20.945868761, 32.713022977];0.045068930951365126
[20.945868499, 32.713023316];[20.945868861, 32.713023527];0.041371468176930104
[20.945868761, 32.713022977];[20.946882413, 32.711710895];174.41636951442266
[20.946882413, 32.711710895];[20.946882675, 32.711710556];0.045069066968293464
[20.94523337, 32.714527076];[20.945233628, 32.714526734];0.045145148556317204
[20.945233628, 32.714526734];[20.946217129, 32.71322604];171.81145487927336
[20.946217129, 32.71322604];[20.946217388, 32.713225698];0.04519594179526588
[20.946217388, 32.713225698];[20.946217647, 32.713225356];0.045195942543504654
[20.946217388, 32.713225698];[20.94621775, 32.713225908];0.0413083117366316
[20.946217647, 32.713225356];[20.947220365, 32.711899069];175.1857705259448
[20.947220365, 32.711899069];[20.947220624, 32.711898727];0.0451960757048582
[20.944239064, 32.712078121];[20.94462881, 32.712304204];44.474099009796475
[20.94462881, 32.712304204];[20.944629172, 32.712304414];0.041308689031872084
[20.944629535, 32.712304624];[20.945062675, 32.712555878];49.42563547337249
[20.945062675, 32.712555878];[20.945063037, 32.712556088];0.041308586728714757
[20.9450634, 32.712556299];[20.945434857, 32.712771772];42.38687418449473
[20.945434857, 32.712771772];[20.945435219, 32.712771982];0.04130849834784749
[20.945435582, 32.712772192];[20.945868136, 32.713023106];49.35853411438139
[20.945868136, 32.713023106];[20.945868499, 32.713023316];0.04138601103901157
[20.945868861, 32.713023527];[20.946217025, 32.713225488];39.728714964522226
[20.946217025, 32.713225488];[20.946217388, 32.713225698];0.04138592811579915
[20.94621775, 32.713225908];[20.946617045, 32.713457528];45.56308538263773
[20.946617045, 32.713457528];[20.946617407, 32.713457738];0.04130821922558499
[20.94661777, 32.713457949];[20.947213516, 32.713803524];67.97963465940848
[20.947213516, 32.713803524];[20.947213878, 32.713803735];0.04137115026498783
[20.947213878, 32.713803735];[20.947214125, 32.713803383];0.045550749195759285
[20.947213878, 32.713803735];[20.947214246, 32.713803935];0.04116243911396001
[20.947214125, 32.713803383];[20.948176818, 32.712431626];177.51918276301632
[20.948176818, 32.712431626];[20.948177065, 32.712431274];0.04555087171694217
[20.947214246, 32.713803935];[20.947563782, 32.713993923];39.098491157897
[20.947563782, 32.713993923];[20.947564517, 32.713994323];0.08224558671188667
[20.947564517, 32.713994323];[20.947953727, 32.714205876];43.536292919127675
[20.947953727, 32.714205876];[20.947954462, 32.714206275];0.08218521694290294
[20.947954462, 32.714206275];[20.948358814, 32.714426057];45.229865771805805
[20.948358814, 32.714426057];[20.948359549, 32.714426457];0.08224521933360726
[20.948359549, 32.714426457];[20.948806866, 32.714669592];50.035694667968016
[20.948806866, 32.714669592];[20.948807601, 32.714669992];0.08224501158654998
[20.948807601, 32.714669992];[20.949175168, 32.714869779];41.11493869099274
[20.949175168, 32.714869779];[20.949175536, 32.714869979];0.04116198492823173
[20.949175536, 32.714869979];[20.9491758, 32.714869641];0.04507874195951164
[20.9491758, 32.714869641];[20.950202601, 32.713559569];174.90758460387198
[20.950202601, 32.713559569];[20.950202865, 32.713559232];0.04498604672365911
[20.95020313, 32.713558894];[20.951346161, 32.712100321];194.72619157571717
[20.951346161, 32.712100321];[20.951346426, 32.712099984];0.0450382244033603
[20.95134669, 32.712099646];[20.952426681, 32.710721317];184.0057744977955
[20.952426681, 32.710721317];[20.952426946, 32.710720979];0.04513109553194888
[20.95242721, 32.710720641];[20.953487907, 32.709366749];180.73643160641845
[20.953487907, 32.709366749];[20.953488171, 32.709366411];0.045079323195833805
[20.953488435, 32.709366073];[20.954533637, 32.708031776];178.1137282164753
[20.954533637, 32.708031776];[20.954533901, 32.708031439];0.04498663234751153
[20.954534166, 32.708031101];[20.955635099, 32.70662546];187.62989239510154
[20.955635099, 32.70662546];[20.955635364, 32.706625123];0.04503880909900584
[20.955635628, 32.706624785];[20.956725367, 32.70523324];185.74093761930223
[20.956725367, 32.70523324];[20.956725631, 32.705232902];0.04507975842032267
[20.956725896, 32.705232564];[20.957804965, 32.703854449];183.94098876513215
[20.957804965, 32.703854449];[20.95780523, 32.703854111];0.045131826443158246
[20.957805494, 32.703853774];[20.958241733, 32.703296584];74.36770593741637
[20.958241733, 32.703296584];[20.958241997, 32.703296246];0.04507996333835449
[20.948807234, 32.714669791];[20.948807496, 32.714669453];0.04497538056556871
[20.948807496, 32.714669453];[20.949830839, 32.713352575];175.3608779458002
[20.949830839, 32.713352575];[20.949831102, 32.713352236];0.0451201813991036
[20.949831365, 32.713351898];[20.950968155, 32.711888824];194.82121881103973
[20.950968155, 32.711888824];[20.950968418, 32.711888486];0.04502731184239676
[20.950968681, 32.711888147];[20.95204291, 32.710505391];184.11877378017502
[20.95204291, 32.710505391];[20.952043173, 32.710505052];0.04512047811960608
[20.952043437, 32.710504714];[20.953097361, 32.709147905];180.65680092516237
[20.953097361, 32.709147905];[20.953097625, 32.709147566];0.0451722942999756
[20.953097888, 32.709147227];[20.954138868, 32.707806899];178.45560318464595
[20.954138868, 32.707806899];[20.954139131, 32.707806561];0.045027740280423875
[20.954139394, 32.707806222];[20.955233972, 32.706396687];187.66277782994217
[20.955233972, 32.706396687];[20.955234235, 32.706396348];0.045120907676591264
[20.955234498, 32.70639601];[20.956316689, 32.705002227];185.5581995205323
[20.956316689, 32.705002227];[20.956316952, 32.705001888];0.045121052889976365
[20.956317215, 32.705001549];[20.957391817, 32.703617346];184.27560039475202
[20.957391817, 32.703617346];[20.95739208, 32.703617007];0.045121199357017513
[20.957392343, 32.703616668];[20.957810379, 32.70307814];71.69098064530347
[20.957810379, 32.70307814];[20.957810642, 32.703077801];0.04512125482852149
[20.957810642, 32.703077801];[20.957811015, 32.70307799];0.04091934396932274
[20.948359182, 32.714426256];[20.948359446, 32.71442592];0.044893274650916755
[20.948359446, 32.71442592];[20.949392603, 32.713108567];175.9138774530802
[20.949392603, 32.713108567];[20.949392868, 32.71310823];0.04503818519825997
[20.949393133, 32.713107892];[20.950537862, 32.711648071];194.93073302114115
[20.950537862, 32.711648071];[20.950538127, 32.711647734];0.04503834100518224
[20.950538391, 32.711647396];[20.951620233, 32.710267574];184.24096826516129
[20.951620233, 32.710267574];[20.951620498, 32.710267236];0.04513121293343813
[20.951620762, 32.710266899];[20.952680918, 32.708914547];180.5659043963548
[20.952680918, 32.708914547];[20.952681183, 32.70891421];0.045038631737686206
[20.952681447, 32.708913872];[20.953731165, 32.707574653];178.805543249034
[20.953731165, 32.707574653];[20.953731429, 32.707574316];0.044986750136959484
[20.953731694, 32.707573978];[20.954833403, 32.706168232];187.6804448958544
[20.954833403, 32.706168232];[20.954833668, 32.706167894];0.045131651161695624
[20.954833932, 32.706167557];[20.955921945, 32.704779088];185.36631938830703
[20.955921945, 32.704779088];[20.95592221, 32.704778751];0.04503907358548163
[20.955922474, 32.704778413];[20.957005757, 32.703395787];184.5789897400447
[20.957005757, 32.703395787];[20.957006021, 32.70339545];0.044987190794243764
[20.957006286, 32.703395112];[20.95754682, 32.702705139];92.10783725744486
[20.95754682, 32.702705139];[20.957547084, 32.702704802];0.04498726557045211
[20.957547084, 32.702704802];[20.957547333, 32.702705153];0.04555242092447794
[20.947954095, 32.714206074];[20.947954359, 32.714205738];0.04489333268268618
[20.947954359, 32.714205738];[20.948989529, 32.712884137];176.41283820382387
[20.948989529, 32.712884137];[20.948989793, 32.712883799];0.04507905515931757
[20.948990058, 32.712883462];[20.950134369, 32.711422313];195.0324760253991
[20.950134369, 32.711422313];[20.950134634, 32.711421976];0.045038399306454306
[20.950134898, 32.711421638];[20.951216471, 32.710040399];184.35870479103704
[20.951216471, 32.710040399];[20.951216735, 32.710040062];0.0449865242205285
[20.951217, 32.710039724];[20.952275715, 32.708687488];180.48050315161396
[20.952275715, 32.708687488];[20.952275979, 32.708687151];0.044986666386633935
[20.952276243, 32.708686813];[20.953327073, 32.707344465];179.15389391356752
[20.953327073, 32.707344465];[20.953327337, 32.707344127];0.04507963816662958
[20.953327602, 32.707343789];[20.95442849, 32.705937299];187.70707797876221
[20.95442849, 32.705937299];[20.954428755, 32.705936961];0.045131708968586176
[20.954429019, 32.705936623];[20.955514961, 32.704549031];185.1775956352683
[20.955514961, 32.704549031];[20.955515225, 32.704548693];0.045079933697772454
[20.955515489, 32.704548356];[20.956599714, 32.703162762];184.90359794545256
[20.956599714, 32.703162762];[20.956599978, 32.703162424];0.04508007987246349
[20.956600243, 32.703162086];[20.957638253, 32.701835369];177.03972477970524
[20.957638253, 32.701835369];[20.957638518, 32.701835031];0.045132144411284755
[20.957638518, 32.701835031];[20.957638472, 32.701835468];0.048827881277729704
[20.94756415, 32.713994122];[20.947564414, 32.713993786];0.044893386830933774
[20.947564414, 32.713993786];[20.948604643, 32.712669833];176.89429148686273
[20.948604643, 32.712669833];[20.948604908, 32.712669496];0.04503829936422817
[20.948605172, 32.712669159];[20.949752519, 32.711208664];195.12992335490958
[20.949752519, 32.711208664];[20.949752784, 32.711208327];0.045038454441332317
[20.949753049, 32.71120799];[20.9508376, 32.709827229];184.46943359320872
[20.9508376, 32.709827229];[20.950837865, 32.709826892];0.045038601543958307
[20.95083813, 32.709826555];[20.951898652, 32.708476198];180.4003710815957
[20.951898652, 32.708476198];[20.951898917, 32.708475861];0.04503874562668477
[20.951899182, 32.708475524];[20.952954163, 32.707132038];179.47547974950191
[20.952954163, 32.707132038];[20.952954428, 32.707131701];0.04503888882443323
[20.952954693, 32.707131364];[20.954058078, 32.705726042];187.72875463929353
[20.954058078, 32.705726042];[20.954058343, 32.705725704];0.04513176184130661
[20.954058607, 32.705725367];[20.955145864, 32.70434039];185.0035716655311
[20.955145864, 32.70434039];[20.955146128, 32.704340053];0.044987158198304115
[20.955146393, 32.704339716];[20.956234659, 32.702953258];185.19401344212147
[20.956234659, 32.702953258];[20.956234923, 32.70295292];0.04508013296908571
[20.956235188, 32.702952583];[20.957326123, 32.701562528];185.66705351813113
[20.957326123, 32.701562528];[20.957326388, 32.701562191];0.0450394832505735
[20.957326388, 32.701562191];[20.957326707, 32.70156247];0.043188678441627354
[20.957326388, 32.701562191];[20.957326021, 32.701561988];0.04126860177807608
[20.957326707, 32.70156247];[20.957638199, 32.701834753];42.16011139408666
[20.957638199, 32.701834753];[20.957638518, 32.701835031];0.04310864968836093
[20.957638472, 32.701835468];[20.95754713, 32.702704365];97.08458117189599
[20.95754713, 32.702704365];[20.957547084, 32.702704802];0.04882788675573369
[20.957547333, 32.702705153];[20.957810394, 32.70307745];48.26568120626502
[20.957810394, 32.70307745];[20.957810642, 32.703077801];0.0455040262784338
[20.957811015, 32.70307799];[20.958241624, 32.703296058];47.2321734054692
[20.958241624, 32.703296058];[20.958241997, 32.703296246];0.04086214717824967
[20.957326021, 32.701561988];[20.956909382, 32.70133107];46.878597129447925
[20.956909382, 32.70133107];[20.956909016, 32.701330868];0.041129045072752383
[20.956909016, 32.701330868];[20.956908728, 32.701331182];0.04422357738798942
[20.956909016, 32.701330868];[20.956908625, 32.701330728];0.0399566878850902
[20.956908728, 32.701331182];[20.955704126, 32.702647817];185.2601769693305
[20.955704126, 32.702647817];[20.955703838, 32.702648132];0.044311404836393536
[20.956908625, 32.701330728];[20.956303154, 32.70111489];61.83243009184577
[20.956303154, 32.70111489];[20.956302762, 32.701114751];0.040000295839340054
[20.956302762, 32.701114751];[20.956302474, 32.701115065];0.04422365383117585
[20.956302474, 32.701115065];[20.955790841, 32.701672734];78.5499454639245
[20.955790841, 32.701672734];[20.955790264, 32.701673363];0.08859277333360348
[20.955790264, 32.701673363];[20.955167098, 32.702352557];95.66936538502495
[20.955167098, 32.702352557];[20.955166809, 32.702352871];0.044281219720782874
[20.954734356, 32.702114638];[20.955105235, 32.701731355];55.11497167023662
[20.955105235, 32.701731355];[20.955105532, 32.701731048];0.044141871585852976
[20.955105532, 32.701731048];[20.955105943, 32.701731014];0.03886012163428166
[20.955105532, 32.701731048];[20.955105128, 32.701730957];0.03934266610001506
[20.955105943, 32.701731014];[20.95579014, 32.701673073];64.70563834788179
[20.95579014, 32.701673073];[20.955790543, 32.701673039];0.03811095336548294
[20.955105128, 32.701730957];[20.954495658, 32.70159372];59.35070662469088
[20.954495658, 32.70159372];[20.954495254, 32.701593629];0.039342753895078596
[20.954495254, 32.701593629];[20.954495113, 32.701594042];0.04784146363718755
[20.954495113, 32.701594042];[20.954382864, 32.701921364];37.92968810870586
[20.954382864, 32.701921364];[20.954382722, 32.701921777];0.04786764096229403
[20.949760084, 32.714942656];[20.949760356, 32.714942325];0.0448557822703753
[20.949760084, 32.714942656];[20.949759674, 32.714942605];0.03899124025041389
[20.949760084, 32.714942656];[20.949760462, 32.714942833];0.04065634779163357
[20.949760356, 32.714942325];[20.950679852, 32.713825297];151.4599730456288
[20.950679852, 32.713825297];[20.950680124, 32.713824966];0.04485591026707267
[20.949759674, 32.714942605];[20.949175946, 32.71487003];55.512350144503586
[20.949175946, 32.71487003];[20.949175536, 32.714869979];0.038991301273664986
[20.951196855, 32.714113164];[20.950360671, 32.715224562];146.59396794369937
[20.950360671, 32.715224562];[20.950360413, 32.715224905];0.04523862107588623
[20.950360413, 32.715224905];[20.950360801, 32.715225057];0.04023501938599603
[20.951572252, 32.71432218];[20.950750261, 32.715377545];140.63263883767954
[20.950750261, 32.715377545];[20.950749997, 32.715377884];0.04517148945112901
[20.950749997, 32.715377884];[20.950750278, 32.715378206];0.04453415969214465
[20.952039274, 32.714581686];[20.95203925, 32.714581715];0.003939058841791295
[20.952038979, 32.714582046];[20.951078087, 32.715754066];158.70793987956083
[20.951078087, 32.715754066];[20.951077815, 32.715754398];0.04494702285278224
[20.951077815, 32.715754398];[20.951078228, 32.715754404];0.038863463689525826
[20.951556953, 32.715762186];[20.951557219, 32.71576185];0.044997270964609704
[20.951556953, 32.715762186];[20.951557359, 32.715762263];0.039148578597126386
[20.951557219, 32.71576185];[20.952352341, 32.714756524];134.5940549489416
[20.952352341, 32.714756524];[20.952352607, 32.714756188];0.04499738022664923
[20.952352874, 32.714755852];[20.953499935, 32.713305366];194.18565034434485
[20.953499935, 32.713305366];[20.953500201, 32.713305029];0.045090069231396225
[20.953500467, 32.713304693];[20.954583581, 32.711934873];183.37887954078562
[20.954583581, 32.711934873];[20.954583847, 32.711934537];0.04499768283419067
[20.954584113, 32.7119342];[20.955654217, 32.710580646];181.19416206676465
[20.955654217, 32.710580646];[20.955654483, 32.71058031];0.0449978293024633
[20.955654749, 32.710579973];[20.956695559, 32.709263294];176.2510597304464
[20.956695559, 32.709263294];[20.956695825, 32.709262957];0.045090503315932166
[20.956696091, 32.709262621];[20.957803144, 32.707861947];187.48724173018604
[20.957803144, 32.707861947];[20.95780341, 32.70786161];0.0450906517366161
[20.957803676, 32.707861274];[20.958906275, 32.706466036];186.75199383320862
[20.958906275, 32.706466036];[20.95890654, 32.706465699];0.04503864083506055
[20.958906806, 32.706465363];[20.959982426, 32.705104074];182.20066740511047
[20.959982426, 32.705104074];[20.959982691, 32.705103738];0.04494614668978865
[20.959982957, 32.705103401];[20.960703249, 32.704191704];122.02133164473507
[20.960703249, 32.704191704];[20.960703515, 32.704191367];0.04509104800044635
[20.960703515, 32.704191367];[20.960703111, 32.704191276];0.0393413621987376
[20.952081754, 32.715861168];[20.952082019, 32.715860831];0.04503760491777069
[20.952081754, 32.715861168];[20.952082167, 32.715861164];0.03886017837375113
[20.952082019, 32.715860831];[20.952767748, 32.714987818];116.63214790472806
[20.952767748, 32.714987818];[20.952768012, 32.71498748];0.045078511559290005
[20.952768277, 32.714987143];[20.953909251, 32.713534378];194.07893043253313
[20.953909251, 32.713534378];[20.953909516, 32.713534041];0.045037853144799474
[20.953909781, 32.713533704];[20.954987036, 32.712161872];183.25937096934976
[20.954987036, 32.712161872];[20.954987301, 32.712161535];0.04503799824962364
[20.954987566, 32.712161197];[20.956053069, 32.710804143];181.27813601858932
[20.956053069, 32.710804143];[20.956053334, 32.710803805];0.04513086865232948
[20.956053599, 32.710803468];[20.95708746, 32.709486535];175.91192593210585
[20.95708746, 32.709486535];[20.957087725, 32.709486198];0.04503828387552921
[20.957087989, 32.70948586];[20.958189644, 32.708082377];187.46569352536622
[20.958189644, 32.708082377];[20.958189909, 32.708082039];0.04513115768946924
[20.958190174, 32.708081702];[20.95928859, 32.706682145];186.93372530039565
[20.95928859, 32.706682145];[20.959288854, 32.706681808];0.04498655770835166
[20.959289119, 32.706681471];[20.960357861, 32.705319532];181.9020045178129
[20.960357861, 32.705319532];[20.960358126, 32.705319195];0.045038729451532436
[20.96035839, 32.705318858];[20.961177808, 32.704274514];139.4788473997405
[20.961177808, 32.704274514];[20.961178073, 32.704274177];0.045038841654490014
[20.961178073, 32.704274177];[20.961177665, 32.704274106];0.039196496137422515
[20.961178073, 32.704274177];[20.961178482, 32.704274119];0.039023422026503087
[20.958814498, 32.703394592];[20.958814249, 32.703394943];0.04555225331405073
[20.958814498, 32.703394592];[20.95881409, 32.703394522];0.039174704384587235
[20.958814249, 32.703394943];[20.958290879, 32.704132328];95.70961579927533
[20.958290879, 32.704132328];[20.958290636, 32.704132669];0.0443074427661002
[20.958804459, 32.704427053];[20.959348428, 32.703661189];99.42460141206557
[20.959348428, 32.703661189];[20.959348677, 32.703660838];0.04555218804930001
[20.959348677, 32.703660838];[20.959348303, 32.703660652];0.040829516587014045
[20.959218631, 32.704665236];[20.959218879, 32.704664901];0.04398450438026114
[20.959218879, 32.704664901];[20.959786665, 32.703898829];100.61622652257303
[20.959786665, 32.703898829];[20.95978692, 32.703898484];0.04527744301495618
[20.95978692, 32.703898484];[20.959786552, 32.703898284];0.041164996807116036
[20.959601753, 32.704884617];[20.960241327, 32.704087124];107.23602958175927
[20.960241327, 32.704087124];[20.960241595, 32.704086789];0.04501128248846165
[20.960241595, 32.704086789];[20.96024121, 32.70408663];0.040318483187732665
[20.961177665, 32.704274106];[20.960703922, 32.704191439];45.51753731821755
[20.960703922, 32.704191439];[20.960703515, 32.704191367];0.039127035697911455
[20.960703111, 32.704191276];[20.960241999, 32.704086881];44.91818478303082
[20.960241999, 32.704086881];[20.960241595, 32.704086789];0.0393702268479158
[20.96024121, 32.70408663];[20.959787305, 32.703898643];47.560423293986744
[20.959787305, 32.703898643];[20.95978692, 32.703898484];0.040318575651923864
[20.959786552, 32.703898284];[20.959349045, 32.703661038];48.908365122431825
[20.959349045, 32.703661038];[20.959348677, 32.703660838];0.0411650978262726
[20.959348303, 32.703660652];[20.958814872, 32.703394779];58.26762510606667
[20.958814872, 32.703394779];[20.958814498, 32.703394592];0.04088617466473422
[20.95881409, 32.703394522];[20.958242405, 32.703296316];54.893923526655485
[20.958242405, 32.703296316];[20.958241997, 32.703296246];0.039174775893467344
[20.961178482, 32.704274119];[20.96180168, 32.704186591];59.44491492038369
[20.96180168, 32.704186591];[20.96180209, 32.704186534];0.03909801949110211
[20.96180209, 32.704186534];[20.961801849, 32.704186891];0.045748114886023886
[20.96180209, 32.704186534];[20.961802476, 32.704186688];0.040162327738898475
[20.961801849, 32.704186891];[20.960848876, 32.705600321];181.06960504623606
[20.960848876, 32.705600321];[20.960848635, 32.705600678];0.04574799720250599
[20.961802476, 32.704186688];[20.962445844, 32.704442304];66.89024128548249
[20.962445844, 32.704442304];[20.962446231, 32.704442458];0.04024731878403964
[20.962446231, 32.704442458];[20.962445962, 32.704442792];0.04497185061895293
[20.962445962, 32.704442792];[20.961303519, 32.705861256];190.99198552769175
[20.961303519, 32.705861256];[20.96130325, 32.70586159];0.044971692573035175
[20.961302981, 32.705861924];[20.960219284, 32.70720726];181.15294643243158
[20.960219284, 32.70720726];[20.960219015, 32.707207593];0.04487959578010861
[20.960218746, 32.707207927];[20.959097783, 32.70859933];187.36372642708668
[20.959097783, 32.70859933];[20.959097514, 32.708599664];0.044971390609527276
[20.959097245, 32.708599998];[20.957975916, 32.709991657];187.4060195131558
[20.957975916, 32.709991657];[20.957975647, 32.70999199];0.044879286507131036
